route_id,service_id,trip_id
routes:L2880,4640,L288046401
routes:L2884,4641,L288446411
routes:L2886,4642,L288646421
routes:L2887,4643,L288746431
routes:L2889,4644,L288946441
routes:L2890,4645,L289046451
routes:L2892,4646,L289246461
routes:L2956,4647,L295646471
routes:L2957,4648,L295746481
routes:L2958,4649,L295846491
routes:L2959,4650,L295946501
routes:L2960,4651,L296046511
routes:L2961,4652,L296146521
routes:L2962,4653,L296246531
routes:L2963,4654,L296346541
routes:L2964,4655,L296446551
routes:L2965,4656,L296546561
routes:L2966,4657,L296646571
routes:L2967,4658,L296746581
routes:L2968,4659,L296846591
routes:L2969,4660,L296946601
routes:L2970,4661,L297046611
routes:L2971,4662,L297146621
routes:L2976,4663,L297646631
routes:L2977,4664,L297746641
routes:L2978,4665,L297846651
routes:L2979,4666,L297946661
routes:L2980,4667,L298046671
routes:L2981,4668,L298146681
routes:L2982,4669,L298246691
routes:L2983,4670,L298346701
routes:L2984,4671,L298446711
routes:L2985,4672,L298546721
routes:L2986,4673,L298646731
routes:L2987,4674,L298746741
routes:L2988,4675,L298846751
routes:L2989,4676,L298946761
routes:L2990,4677,L299046771
routes:L2991,4678,L299146781
routes:L3356,4679,L335646791
routes:L3357,4680,L335746801
routes:L3358,4681,L335846811
routes:L3377,4682,L337746821
routes:L3386,4683,L338646831
routes:L3387,4684,L338746841
routes:L3388,4685,L338846851
routes:L3456,4686,L345646861
routes:L3457,4687,L345746871
routes:L3458,4688,L345846881
routes:L3459,4689,L345946891
routes:L3460,4690,L346046901
routes:L3461,4691,L346146911
routes:L3462,4692,L346246921
routes:L3463,4693,L346346931
routes:L3464,4694,L346446941
routes:L3465,4695,L346546951
routes:L3466,4696,L346646961
routes:L3467,4697,L346746971
routes:L3468,4698,L346846981
routes:L3469,4699,L346946991
routes:L3477,4700,L347747001
routes:L3478,4701,L347847011
routes:L3479,4702,L347947021
routes:L3480,4703,L348047031
routes:L3481,4704,L348147041
routes:L3482,4705,L348247051
routes:L3483,4706,L348347061
routes:L3484,4707,L348447071
routes:L3485,4708,L348547081
routes:L3486,4709,L348647091
routes:L3487,4710,L348747101
routes:L3488,4711,L348847111
routes:L3489,4712,L348947121
routes:L3556,4713,L355647131
routes:L3557,4714,L355747141
routes:L3558,4715,L355847151
routes:L3559,4716,L355947161
routes:L3560,4717,L356047171
routes:L3561,4718,L356147181
routes:L3562,4719,L356247191
routes:L3563,4720,L356347201
routes:L3564,4721,L356447211
routes:L3565,4722,L356547221
routes:L3566,4723,L356647231
routes:L3567,4724,L356747241
routes:L3568,4725,L356847251
routes:L3578,4726,L357847261
routes:L3586,4727,L358647271
routes:L3587,4728,L358747281
routes:L3588,4729,L358847291
routes:L3589,4730,L358947301
routes:L3590,4731,L359047311
routes:L3956,4732,L395647321
routes:L3957,4733,L395747331
routes:L3958,4734,L395847341
routes:L3959,4735,L395947351
routes:L3960,4736,L396047361
routes:L3961,4737,L396147371
routes:L3962,4738,L396247381
routes:L3963,4739,L396347391
routes:L3964,4740,L396447401
routes:L3965,4741,L396547411
routes:L3966,4742,L396647421
routes:L3967,4743,L396747431
routes:L3968,4744,L396847441
routes:L3969,4745,L396947451
routes:L3970,4746,L397047461
routes:L3971,4747,L397147471
routes:L3975,4748,L397547481
routes:L3976,4749,L397647491
routes:L3977,4750,L397747501
routes:L3978,4751,L397847511
routes:L3979,4752,L397947521
routes:L3980,4753,L398047531
routes:L3981,4754,L398147541
routes:L3982,4755,L398247551
routes:L3983,4756,L398347561
routes:L3984,4757,L398447571
routes:L3985,4758,L398547581
routes:L3986,4759,L398647591
routes:L3987,4760,L398747601
routes:L3988,4761,L398847611
routes:L3989,4762,L398947621
routes:L3990,4763,L399047631
routes:L3991,4764,L399147641
routes:L4555,4765,L455547651
routes:L4556,4766,L455647661
routes:L4557,4767,L455747671
routes:L4558,4768,L455847681
routes:L4559,4769,L455947691
routes:L4560,4770,L456047701
routes:L4561,4771,L456147711
routes:L4562,4772,L456247721
routes:L4563,4773,L456347731
routes:L4564,4774,L456447741
routes:L4565,4775,L456547751
routes:L4566,4776,L456647761
routes:L4567,4777,L456747771
routes:L4569,4778,L456947781
routes:L4570,4779,L457047791
routes:L4577,4780,L457747801
routes:L4578,4781,L457847811
routes:L4579,4782,L457947821
routes:L4580,4783,L458047831
routes:L4581,4784,L458147841
routes:L4582,4785,L458247851
routes:L4583,4786,L458347861
routes:L4584,4787,L458447871
routes:L4585,4788,L458547881
routes:L4586,4789,L458647891
routes:L4587,4790,L458747901
routes:L4588,4791,L458847911
routes:L4589,4792,L458947921
routes:L4590,4793,L459047931
routes:L4591,4794,L459147941
routes:L4592,4795,L459247951
routes:L4969,4796,L496947961
routes:L4970,4797,L497047971
routes:L4976,4798,L497647981
routes:L5006,4799,L500647991
routes:L5169,4800,L516948001
routes:L5176,4801,L517648011
routes:L5177,4802,L517748021
routes:L5693,4803,L569348031
routes:L5904,4804,L590448041
routes:L5944,3676,L594436761
routes:L5966,4805,L596648051
routes:L6555,4806,L655548061
routes:L6556,4807,L655648071
routes:L6558,4808,L655848081
routes:L6559,4809,L655948091
routes:L6560,4810,L656048101
routes:L6561,4811,L656148111
routes:L6562,4812,L656248121
routes:L6563,4813,L656348131
routes:L6564,4814,L656448141
routes:L6565,4815,L656548151
routes:L6566,4816,L656648161
routes:L6567,4817,L656748171
routes:L6568,4818,L656848181
routes:L6569,4819,L656948191
routes:L6570,4820,L657048201
routes:L6571,4821,L657148211
routes:L6572,4822,L657248221
routes:L6576,4823,L657648231
routes:L6577,4824,L657748241
routes:L6578,4825,L657848251
routes:L6579,4826,L657948261
routes:L6580,4827,L658048271
routes:L6581,4828,L658148281
routes:L6582,4829,L658248291
routes:L6583,4830,L658348301
routes:L6584,4831,L658448311
routes:L6585,4832,L658548321
routes:L6586,4833,L658648331
routes:L6587,4834,L658748341
routes:L6588,4835,L658848351
routes:L6589,4836,L658948361
routes:L6590,4837,L659048371
routes:L6591,4838,L659148381
routes:L6592,4839,L659248391
routes:L6593,4840,L659348401
routes:L7658,4841,L765848411
routes:L7659,4842,L765948421
routes:L7660,4843,L766048431
routes:L7665,4844,L766548441
routes:L8659,4845,L865948451
routes:L8660,4846,L866048461
routes:L8971,4847,L897148471
routes:L8975,4848,L897548481
routes:P2366,4849,P236648491
routes:P2367,4850,P236748501
routes:P2368,4851,P236848511
routes:P2388,4852,P238848521
routes:P4157,4853,P415748531
routes:P4158,4854,P415848541
routes:P7001,4855,P700148551
routes:P7002,4856,P700248561
routes:P7006,4857,P700648571
routes:P7007,4858,P700748581
routes:P7008,4859,P700848591
routes:P7009,4860,P700948601
routes:P7011,4861,P701148611
routes:P7012,4862,P701248621
routes:P7013,4863,P701348631
routes:P7014,4864,P701448641
routes:P7015,4865,P701548651
routes:P7016,4866,P701648661
routes:P7057,4867,P705748671
routes:P7058,4868,P705848681
routes:P7064,4869,P706448691
routes:P7065,4870,P706548701
routes:P7082,4871,P708248711
routes:P7280,4872,P728048721
routes:P7302,4873,P730248731
routes:P7351,4874,P735148741
routes:P7352,4875,P735248751
routes:P7451,4876,P745148761
routes:P7494,4877,P749448771
routes:P7512,4878,P751248781
routes:P7514,4879,P751448791
routes:P7515,4880,P751548801
routes:P7572,4881,P757248811
routes:P7574,4882,P757448821
routes:P7582,4883,P758248831
routes:P7592,4884,P759248841
routes:P7594,4885,P759448851
routes:P7600,4886,P760048861
routes:P7601,4887,P760148871
routes:P7602,4888,P760248881
routes:P7672,4889,P767248891
routes:P7680,4890,P768048901
routes:P7685,4891,P768548911
routes:P7723,4892,P772348921
routes:P7785,4893,P778548931
routes:P7786,4894,P778648941
routes:P7801,4895,P780148951
routes:P7862,4896,P786248961
routes:P7903,4897,P790348971
routes:P7921,4898,P792148981
routes:P7952,4899,P795248991
routes:P7954,4900,P795449001
routes:P7956,4901,P795649011
routes:P7960,4902,P796049021
routes:P7961,4903,P796149031
routes:P7962,4904,P796249041
routes:P7963,4905,P796349051
routes:P7967,4906,P796749061
routes:P7971,4907,P797149071
routes:P7972,4908,P797249081
routes:P7973,4909,P797349091
routes:P7974,4910,P797449101
routes:P7975,4911,P797549111
routes:P7977,4912,P797749121
routes:P7990,4913,P799049131
routes:P7992,4914,P799249141
routes:P7993,4915,P799349151
routes:P7994,4916,P799449161
routes:P8011,4917,P801149171
routes:P8013,4918,P801349181
routes:P8057,4919,P805749191
routes:P8058,4920,P805849201
routes:P8065,4921,P806549211
routes:P8082,4922,P808249221
routes:P8351,4923,P835149231
routes:P8352,4924,P835249241
routes:P8363,4925,P836349251
routes:P8452,4926,P845249261
routes:P8512,4927,P851249271
routes:P8514,4928,P851449281
routes:P8574,4929,P857449291
routes:P8589,4930,P858949301
routes:P8591,4931,P859149311
routes:P8593,4932,P859349321
routes:P8600,4933,P860049331
routes:P8601,4934,P860149341
routes:P8602,4935,P860249351
routes:P8615,4936,P861549361
routes:P8685,4937,P868549371
routes:P8722,4938,P872249381
routes:P8724,4939,P872449391
routes:P8785,4940,P878549401
routes:P8787,4941,P878749411
routes:P8803,4942,P880349421
routes:P8974,4943,P897449431
routes:P8992,4944,P899249441
routes:P8993,4945,P899349451
routes:P8994,4946,P899449461
routes:THA9300,4947,THA930049471
routes:THA9305,4948,THA930549481
routes:THA9308,4949,THA930849491
routes:THA9325,4950,THA932549501
routes:THA9377,4951,THA937749511
routes:THA9389,4952,THA938949521
routes:THA9395,4953,THA939549531
routes:THA9403,4954,THA940349541
routes:IC522,3728,IC52237281
routes:IC722,3760,IC72237601
routes:IC1729,4955,IC172949551
routes:IC1730,4956,IC173049561
routes:IC1733,4957,IC173349571
routes:IC1734,4958,IC173449581
routes:IC1744,3913,IC174439131
routes:IC2121,4014,IC212140141
routes:IC2122,4015,IC212240151
routes:IC2422,4091,IC242240911
routes:IC3427,4959,IC342749591
routes:IC3430,4960,IC343049601
routes:IC3731,4961,IC373149611
routes:IC3733,4962,IC373349621
routes:IC3734,4963,IC373449631
routes:IC4323,4354,IC432343541
routes:IC4325,4964,IC432549641
routes:IC4326,4965,IC432649651
routes:IC4327,4966,IC432749661
routes:IC4328,4967,IC432849671
routes:IC4329,4968,IC432949681
routes:IC4330,4969,IC433049691
routes:IC4331,4970,IC433149701
routes:IC4332,4971,IC433249711
routes:IC4333,4972,IC433349721
routes:IC4334,4973,IC433449731
routes:IC4335,4974,IC433549741
routes:IC4336,4975,IC433649751
routes:IC4337,4976,IC433749761
routes:IC4338,4977,IC433849771
routes:IC4339,4978,IC433949781
routes:IC4340,4979,IC434049791
routes:IC4341,4980,IC434149801
routes:IC4342,4981,IC434249811
routes:IC4427,4982,IC442749821
routes:IC4428,4983,IC442849831
routes:IC4429,4984,IC442949841
routes:IC4430,4985,IC443049851
routes:IC4431,4986,IC443149861
routes:IC4432,4987,IC443249871
routes:IC4433,4988,IC443349881
routes:IC4434,4989,IC443449891
routes:IC4435,4990,IC443549901
routes:IC4436,4991,IC443649911
routes:IC4437,4992,IC443749921
routes:IC4438,4993,IC443849931
routes:IC4439,4994,IC443949941
routes:IC4440,4995,IC444049951
routes:IC4441,4996,IC444149961
routes:IC4442,4997,IC444249971
routes:IC19743,4392,IC1974343921
routes:L594,4998,L59449981
routes:L1972,4564,L197245641
routes:L1994,4582,L199445821
routes:L1995,4583,L199545831
routes:L2573,4606,L257346061
routes:L2872,4638,L287246381
routes:THA9365,4999,THA936549991
routes:P7493,5000,P749350001
routes:THA9356,5002,THA935650021
routes:IC97,5003,IC9750031
routes:IC19706,5005,IC1970650051
routes:IC705,5006,IC70550061
routes:IC19708,5007,IC1970850071
routes:IC706,5008,IC70650081
routes:IC19712,5009,IC1971250091
routes:IC19732,5010,IC1973250101
routes:IC19738,5011,IC1973850111
routes:IC723,5012,IC72350121
routes:IC740,5013,IC74050131
routes:IC1629,5014,IC162950141
routes:IC1529,5015,IC152950151
routes:IC1630,5016,IC163050161
routes:IC1530,5017,IC153050171
routes:IC1632,5018,IC163250181
routes:IC1636,5019,IC163650191
routes:IC1536,5020,IC153650201
routes:IC1637,5021,IC163750211
routes:IC1537,5022,IC153750221
routes:IC1643,5023,IC164350231
routes:IC1543,5024,IC154350241
routes:IC1808,5025,IC180850251
routes:IC1811,5026,IC181150261
routes:IC1831,5027,IC183150271
routes:IC1834,5028,IC183450281
routes:IC2106,5029,IC210650291
routes:IC2108,5030,IC210850301
routes:IC2109,5031,IC210950311
routes:IC2113,5032,IC211350321
routes:IC2114,5033,IC211450331
routes:IC2118,5034,IC211850341
routes:IC2126,5035,IC212650351
routes:IC2127,5036,IC212750361
routes:IC2128,5037,IC212850371
routes:IC2129,5038,IC212950381
routes:IC2131,5039,IC213150391
routes:IC2133,5040,IC213350401
routes:IC2135,5041,IC213550411
routes:IC2136,5042,IC213650421
routes:IC2139,5043,IC213950431
routes:IC2141,5044,IC214150441
routes:IC2329,5045,IC232950451
routes:IC2330,5046,IC233050461
routes:IC2331,5047,IC233150471
routes:IC2332,5048,IC233250481
routes:IC2333,5049,IC233350491
routes:IC2334,5050,IC233450501
routes:IC2335,5051,IC233550511
routes:IC2336,5052,IC233650521
routes:IC2337,5053,IC233750531
routes:IC2338,5054,IC233850541
routes:IC2339,5055,IC233950551
routes:IC2340,5056,IC234050561
routes:IC2341,5057,IC234150571
routes:IC2342,5058,IC234250581
routes:IC2506,5059,IC250650591
routes:IC2507,5060,IC250750601
routes:IC2508,5061,IC250850611
routes:IC2509,5062,IC250950621
routes:IC2510,5063,IC251050631
routes:IC2511,5064,IC251150641
routes:IC2512,5065,IC251250651
routes:IC2513,5066,IC251350661
routes:IC2514,5067,IC251450671
routes:IC2515,5068,IC251550681
routes:IC2516,5069,IC251650691
routes:IC2517,5070,IC251750701
routes:IC2518,5071,IC251850711
routes:IC2519,5072,IC251950721
routes:IC2520,5073,IC252050731
routes:IC2526,5074,IC252650741
routes:IC2527,5075,IC252750751
routes:IC2528,5076,IC252850761
routes:IC2529,5077,IC252950771
routes:IC2530,5078,IC253050781
routes:IC2531,5079,IC253150791
routes:IC2532,5080,IC253250801
routes:IC2533,5081,IC253350811
routes:IC2534,5082,IC253450821
routes:IC2535,5083,IC253550831
routes:IC2536,5084,IC253650841
routes:IC2537,5085,IC253750851
routes:IC2538,5086,IC253850861
routes:IC2539,5087,IC253950871
routes:IC2540,5088,IC254050881
routes:IC2541,5089,IC254150891
routes:IC2542,5090,IC254250901
routes:IC2906,5091,IC290650911
routes:IC2907,5092,IC290750921
routes:IC2942,5093,IC294250931
routes:IC3806,5094,IC380650941
routes:IC3807,5095,IC380750951
routes:IC3808,5096,IC380850961
routes:IC3809,5097,IC380950971
routes:IC3810,5098,IC381050981
routes:IC3811,5099,IC381150991
routes:IC3812,5100,IC381251001
routes:IC3813,5101,IC381351011
routes:IC3814,5102,IC381451021
routes:IC3815,5103,IC381551031
routes:IC3816,5104,IC381651041
routes:IC3817,5105,IC381751051
routes:IC3836,5106,IC383651061
routes:IC3837,5107,IC383751071
routes:IC3840,5108,IC384051081
routes:IC3841,5109,IC384151091
routes:IC5356,5110,IC535651101
routes:IC19703,5111,IC1970351111
routes:IC19717,5112,IC1971751121
routes:IC19721,5113,IC1972151131
routes:IC19723,5114,IC1972351141
routes:IC19727,5115,IC1972751151
routes:IC19731,5116,IC1973151161
routes:ICT6949,5117,ICT694951171
routes:ICT6960,5118,ICT696051181
routes:ICT6961,5119,ICT696151191
routes:ICT6984,5120,ICT698451201
routes:L2556,5121,L255651211
routes:L2557,5122,L255751221
routes:L2558,5123,L255851231
routes:L2559,5124,L255951241
routes:L2560,5125,L256051251
routes:L2561,5126,L256151261
routes:L2562,5127,L256251271
routes:L2563,5128,L256351281
routes:L2564,5129,L256451291
routes:L2565,5130,L256551301
routes:L2566,5131,L256651311
routes:L2567,5132,L256751321
routes:L2568,5133,L256851331
routes:L2569,5134,L256951341
routes:L2570,5135,L257051351
routes:L2571,5136,L257151361
routes:L2572,5137,L257251371
routes:L2577,5138,L257751381
routes:L2578,5139,L257851391
routes:L2579,5140,L257951401
routes:L2580,5141,L258051411
routes:L2581,5142,L258151421
routes:L2582,5143,L258251431
routes:L2583,5144,L258351441
routes:L2584,5145,L258451451
routes:L2585,5146,L258551461
routes:L2586,5147,L258651471
routes:L2587,5148,L258751481
routes:L2588,5149,L258851491
routes:L2589,5150,L258951501
routes:L2590,5151,L259051511
routes:L2591,5152,L259151521
routes:L2592,5153,L259251531
routes:L2593,5154,L259351541
routes:L6556,5155,L655651551
routes:L6557,5156,L655751561
routes:L6562,5157,L656251571
routes:L6578,5158,L657851581
routes:L6586,5159,L658651591
routes:THA9317,5160,THA931751601
routes:THA9375,5161,THA937551611
routes:THA9376,5162,THA937651621
routes:IC522,5004,IC52250041
routes:IC722,5163,IC72251631
routes:IC1643,5164,IC164351641
routes:IC1543,5165,IC154351651
routes:IC2113,5166,IC211351661
routes:IC2120,5167,IC212051671
routes:IC2122,5168,IC212251681
routes:IC2132,5170,IC213251701
routes:IC2142,5171,IC214251711
routes:IC2340,5172,IC234051721
routes:IC2521,5173,IC252151731
routes:IC2522,5174,IC252251741
routes:IC3836,5175,IC383651751
routes:IC19711,5176,IC1971151761
routes:IC19733,5177,IC1973351771
routes:IC19739,5178,IC1973951781
routes:IC19749,5179,IC1974951791
routes:L2573,5180,L257351801
routes:P8223,5181,P822351811
routes:P8225,5182,P822551821
routes:IC2123,5169,IC212351691
routes:P8602,5183,P860251831
routes:IC723,5001,IC72350011
routes:IC2320,5184,IC232051841
routes:IC91,5185,IC9151851
routes:IC96,5186,IC9651861
routes:IC97,5187,IC9751871
routes:IC506,5188,IC50651881
routes:IC527,5189,IC52751891
routes:IC19722,5190,IC1972251901
routes:IC1507,5191,IC150751911
routes:IC1607,5192,IC160751921
routes:IC1905,5193,IC190551931
routes:IC1906,5194,IC190651941
routes:IC2108,5195,IC210851951
routes:IC2109,5196,IC210951961
routes:IC2110,5197,IC211051971
routes:IC2111,5198,IC211151981
routes:IC2113,5199,IC211351991
routes:IC2114,5200,IC211452001
routes:IC2115,5201,IC211552011
routes:IC2116,5202,IC211652021
routes:IC2117,5203,IC211752031
routes:IC2118,5204,IC211852041
routes:IC2119,5205,IC211952051
routes:IC2128,5206,IC212852061
routes:IC2129,5207,IC212952071
routes:IC2130,5208,IC213052081
routes:IC2131,5209,IC213152091
routes:IC2132,5210,IC213252101
routes:IC2133,5211,IC213352111
routes:IC2134,5212,IC213452121
routes:IC2135,5213,IC213552131
routes:IC2136,5214,IC213652141
routes:IC2137,5215,IC213752151
routes:IC2138,5216,IC213852161
routes:IC2139,5217,IC213952171
routes:IC2141,5218,IC214152181
routes:IC2142,5219,IC214252191
routes:IC2144,5220,IC214452201
routes:IC2306,5221,IC230652211
routes:IC2307,5222,IC230752221
routes:IC2308,5223,IC230852231
routes:IC2309,5224,IC230952241
routes:IC2310,5225,IC231052251
routes:IC2311,5226,IC231152261
routes:IC2312,5227,IC231252271
routes:IC2313,5228,IC231352281
routes:IC2314,5229,IC231452291
routes:IC2315,5230,IC231552301
routes:IC2316,5231,IC231652311
routes:IC2317,5232,IC231752321
routes:IC2318,5233,IC231852331
routes:IC2319,5234,IC231952341
routes:IC2819,5235,IC281952351
routes:IC2831,5236,IC283152361
routes:IC2928,5237,IC292852371
routes:IC3305,5238,IC330552381
routes:IC3828,5239,IC382852391
routes:IC3829,5240,IC382952401
routes:IC3830,5241,IC383052411
routes:IC3831,5242,IC383152421
routes:IC3832,5243,IC383252431
routes:IC3833,5244,IC383352441
routes:IC3834,5245,IC383452451
routes:IC3835,5246,IC383552461
routes:ICT6601,5247,ICT660152471
routes:ICT6602,5248,ICT660252481
routes:ICT6603,5249,ICT660352491
routes:ICT6651,5250,ICT665152501
routes:ICT6652,5251,ICT665252511
routes:ICT6653,5252,ICT665352521
routes:ICT6704,5253,ICT670452531
routes:ICT6707,5254,ICT670752541
routes:ICT6708,5255,ICT670852551
routes:ICT6709,5256,ICT670952561
routes:ICT6711,5257,ICT671152571
routes:ICT6712,5258,ICT671252581
routes:ICT6754,5259,ICT675452591
routes:ICT6757,5260,ICT675752601
routes:ICT6758,5261,ICT675852611
routes:ICT6759,5262,ICT675952621
routes:ICT6761,5263,ICT676152631
routes:ICT6762,5264,ICT676252641
routes:ICT6801,5265,ICT680152651
routes:ICT6802,5266,ICT680252661
routes:ICT6901,5267,ICT690152671
routes:ICT6902,5268,ICT690252681
routes:ICT6951,5269,ICT695152691
routes:ICT6952,5270,ICT695252701
routes:L880,5271,L88052711
routes:L2578,5272,L257852721
routes:L2579,5273,L257952731
routes:L5676,5274,L567652741
routes:THA9926,5275,THA992652751
routes:THA9955,5276,THA995552761
routes:IC1916,5277,IC191652771
routes:IC1917,5278,IC191752781
routes:IC1919,5279,IC191952791
routes:IC1920,5280,IC192052801
routes:IC2142,5282,IC214252821
routes:IC3320,5283,IC332052831
routes:IC3321,5284,IC332152841
routes:IC90,5285,IC9052851
routes:IC91,5286,IC9152861
routes:IC96,5287,IC9652871
routes:IC97,5288,IC9752881
routes:IC706,5289,IC70652891
routes:IC19710,5290,IC1971052901
routes:IC707,5291,IC70752911
routes:IC708,5292,IC70852921
routes:IC19722,5293,IC1972252931
routes:IC715,5294,IC71552941
routes:IC19724,5295,IC1972452951
routes:IC716,5296,IC71652961
routes:IC19726,5297,IC1972652971
routes:IC717,5298,IC71752981
routes:IC728,5299,IC72852991
routes:IC729,5300,IC72953001
routes:IC730,5301,IC73053011
routes:IC737,5302,IC73753021
routes:IC738,5303,IC73853031
routes:IC739,5304,IC73953041
routes:IC1922,5281,IC192252811
routes:IC2104,5305,IC210453051
routes:IC2105,5306,IC210553061
routes:IC2106,5307,IC210653071
routes:IC2108,5308,IC210853081
routes:IC2109,5309,IC210953091
routes:IC2110,5310,IC211053101
routes:IC2111,5311,IC211153111
routes:IC2113,5312,IC211353121
routes:IC2114,5313,IC211453131
routes:IC2115,5314,IC211553141
routes:IC2116,5315,IC211653151
routes:IC2117,5316,IC211753161
routes:IC2119,5317,IC211953171
routes:IC2120,5318,IC212053181
routes:IC2127,5319,IC212753191
routes:IC2128,5320,IC212853201
routes:IC2129,5321,IC212953211
routes:IC2130,5322,IC213053221
routes:IC2131,5323,IC213153231
routes:IC2132,5324,IC213253241
routes:IC2133,5325,IC213353251
routes:IC2134,5326,IC213453261
routes:IC2135,5327,IC213553271
routes:IC2136,5328,IC213653281
routes:IC2137,5329,IC213753291
routes:IC2138,5330,IC213853301
routes:IC2139,5331,IC213953311
routes:IC2141,5332,IC214153321
routes:IC2142,5333,IC214253331
routes:IC2144,5334,IC214453341
routes:IC2817,5335,IC281753351
routes:IC2818,5336,IC281853361
routes:IC2819,5337,IC281953371
routes:IC2829,5338,IC282953381
routes:IC2830,5339,IC283053391
routes:IC2831,5340,IC283153401
routes:IC2836,5341,IC283653411
routes:IC3815,5342,IC381553421
routes:IC3839,5343,IC383953431
routes:IC4130,5344,IC413053441
routes:IC19701,5345,IC1970153451
routes:IC19705,5346,IC1970553461
routes:IC19725,5347,IC1972553471
routes:IC19747,5348,IC1974753481
routes:ICT6704,5349,ICT670453491
routes:ICT6707,5350,ICT670753501
routes:ICT6708,5351,ICT670853511
routes:ICT6709,5352,ICT670953521
routes:ICT6712,5353,ICT671253531
routes:ICT6754,5354,ICT675453541
routes:ICT6757,5355,ICT675753551
routes:ICT6758,5356,ICT675853561
routes:ICT6759,5357,ICT675953571
routes:ICT6762,5358,ICT676253581
routes:ICT6802,5359,ICT680253591
routes:ICT6852,5360,ICT685253601
routes:ICT6901,5361,ICT690153611
routes:ICT6902,5362,ICT690253621
routes:ICT6951,5363,ICT695153631
routes:ICT6952,5364,ICT695253641
routes:ICE10,5365,ICE1053651
routes:ICE16,5366,ICE1653661
routes:ICE17,5367,ICE1753671
routes:L557,5368,L55753681
routes:L558,5369,L55853691
routes:L559,5370,L55953701
routes:L560,5371,L56053711
routes:L561,5372,L56153721
routes:L562,5373,L56253731
routes:L563,5374,L56353741
routes:L564,5375,L56453751
routes:L565,5376,L56553761
routes:L566,5377,L56653771
routes:L567,5378,L56753781
routes:L568,5379,L56853791
routes:L569,5380,L56953801
routes:L570,5381,L57053811
routes:L576,5382,L57653821
routes:L577,5383,L57753831
routes:L578,5384,L57853841
routes:L579,5385,L57953851
routes:L580,5386,L58053861
routes:L581,5387,L58153871
routes:L582,5388,L58253881
routes:L583,5389,L58353891
routes:L584,5390,L58453901
routes:L585,5391,L58553911
routes:L586,5392,L58653921
routes:L587,5393,L58753931
routes:L588,5394,L58853941
routes:L589,5395,L58953951
routes:L2290,5396,L229053961
routes:L2969,5397,L296953971
routes:L3966,5398,L396653981
routes:L3967,5399,L396753991
routes:L3977,5400,L397754001
routes:L3978,5401,L397854011
routes:L4566,5402,L456654021
routes:L4577,5403,L457754031
routes:L4578,5404,L457854041
routes:L4954,5405,L495454051
routes:L4955,5406,L495554061
routes:L4956,5407,L495654071
routes:L4957,5408,L495754081
routes:L4958,5409,L495854091
routes:L4959,5410,L495954101
routes:L4960,5411,L496054111
routes:L4961,5412,L496154121
routes:L4962,5413,L496254131
routes:L4963,5414,L496354141
routes:L4964,5415,L496454151
routes:L4965,5416,L496554161
routes:L4966,5417,L496654171
routes:L4967,5418,L496754181
routes:L4968,5419,L496854191
routes:L4969,5420,L496954201
routes:L4970,5421,L497054211
routes:L4977,5422,L497754221
routes:L4978,5423,L497854231
routes:L4979,5424,L497954241
routes:L4980,5425,L498054251
routes:L4981,5426,L498154261
routes:L4982,5427,L498254271
routes:L4983,5428,L498354281
routes:L4984,5429,L498454291
routes:L4985,5430,L498554301
routes:L4986,5431,L498654311
routes:L4987,5432,L498754321
routes:L4988,5433,L498854331
routes:L4989,5434,L498954341
routes:L4990,5435,L499054351
routes:L4991,5436,L499154361
routes:L5757,5437,L575754371
routes:L5766,5438,L576654381
routes:L5767,5439,L576754391
routes:L5768,5440,L576854401
routes:L6177,5441,L617754411
routes:L6179,5442,L617954421
routes:L6181,5443,L618154431
routes:L6183,5444,L618354441
routes:L6185,5445,L618554451
routes:L6187,5446,L618754461
routes:L6189,5447,L618954471
routes:L6578,5448,L657854481
routes:L8015,5449,L801554491
routes:L12956,5450,L1295654501
routes:L12957,5451,L1295754511
routes:L12958,5452,L1295854521
routes:L12959,5453,L1295954531
routes:L12960,5454,L1296054541
routes:L12961,5455,L1296154551
routes:L12962,5456,L1296254561
routes:L12963,5457,L1296354571
routes:L12964,5458,L1296454581
routes:L12965,5459,L1296554591
routes:L12966,5460,L1296654601
routes:L12967,5461,L1296754611
routes:L12968,5462,L1296854621
routes:L12969,5463,L1296954631
routes:L12970,5464,L1297054641
routes:L12977,5465,L1297754651
routes:L12978,5466,L1297854661
routes:L12979,5467,L1297954671
routes:L12980,5468,L1298054681
routes:L12981,5469,L1298154691
routes:L12982,5470,L1298254701
routes:L12983,5471,L1298354711
routes:L12984,5472,L1298454721
routes:L12985,5473,L1298554731
routes:L12986,5474,L1298654741
routes:L12987,5475,L1298754751
routes:L12988,5476,L1298854761
routes:L12989,5477,L1298954771
routes:L12990,5478,L1299054781
routes:L12991,5479,L1299154791
routes:P7015,5480,P701554801
routes:P7016,5481,P701654811
routes:P7483,5482,P748354821
routes:P7574,5483,P757454831
routes:P7612,5484,P761254841
routes:P7680,5485,P768054851
routes:P7903,5486,P790354861
routes:P8601,5487,P860154871
routes:IC1732,5488,IC173254881
routes:IC2121,5489,IC212154891
routes:P8999,5490,P899954901
routes:IC97,5491,IC9754911
routes:IC514,5492,IC51454921
routes:IC515,5493,IC51554931
routes:IC1513,5494,IC151354941
routes:IC1514,5495,IC151454951
routes:IC1515,5496,IC151554961
routes:IC1520,5497,IC152054971
routes:IC1613,5498,IC161354981
routes:IC1614,5499,IC161454991
